Length,Width,Height,E,nu,Load_x_coord,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10
1.20000000e+01,8.00000000e-01,1.20000000e+00,1.55000000e+11,2.60000000e-01,8.24954987e+00,-2.85144884e-10,-9.42150765e-10,-1.87595260e-09,-3.14435512e-09,-4.60794612e-09,-6.21775052e-09,-7.88355125e-09,-9.54973569e-09,-1.12166139e-08,-1.28835635e-08
1.20000000e+01,8.00000000e-01,1.20000000e+00,2.10000000e+11,3.00000000e-01,8.24954987e+00,-2.79043988e-10,-9.28306527e-10,-1.85374557e-09,-3.11368942e-09,-4.56881286e-09,-6.17020600e-09,-7.82764169e-09,-9.48532348e-09,-1.11437343e-08,-1.28022304e-08
1.20000000e+01,8.00000000e-01,1.20000000e+00,7.00000000e+10,3.40000000e-01,8.24954987e+00,-2.71073011e-10,-9.10171511e-10,-1.82460564e-09,-3.07338063e-09,-4.51732124e-09,-6.10762199e-09,-7.75407125e-09,-9.40076191e-09,-1.10482403e-08,-1.26958222e-08
1.20000000e+01,8.00000000e-01,1.20000000e+00,1.80000000e+10,1.80000000e-01,8.24954987e+00,-2.93263387e-10,-9.60589280e-10,-1.90552161e-09,-3.18514146e-09,-4.65996182e-09,-6.28092955e-09,-7.95790477e-09,-9.63579954e-09,-1.13143562e-08,-1.29929649e-08
1.20000000e+01,8.00000000e-01,1.20000000e+00,2.83000000e+10,4.00000000e-01,8.24954987e+00,-2.53885054e-10,-8.70693960e-10,-1.76083629e-09,-2.98479654e-09,-4.40388414e-09,-5.96961777e-09,-7.59188682e-09,-9.21481887e-09,-1.08387233e-08,-1.24627828e-08
1.20000000e+01,8.00000000e-01,1.40000000e+00,1.55000000e+11,2.60000000e-01,8.24954987e+00,-1.82251900e-10,-5.99269371e-10,-1.19078393e-09,-1.99308182e-09,-2.91830166e-09,-3.93557898e-09,-4.98775241e-09,-6.03655888e-09,-7.08589772e-09,-8.13527645e-09
1.20000000e+01,8.00000000e-01,1.40000000e+00,2.10000000e+11,3.00000000e-01,8.24954987e+00,-1.78335201e-10,-5.90516562e-10,-1.17684879e-09,-1.97391048e-09,-2.89388816e-09,-3.90596312e-09,-4.95294120e-09,-5.99633163e-09,-7.04027030e-09,-8.08425593e-09
1.20000000e+01,8.00000000e-01,1.40000000e+00,7.00000000e+10,3.40000000e-01,8.24954987e+00,-1.73250081e-10,-5.79092567e-10,-1.15860506e-09,-1.94874896e-09,-2.86179932e-09,-3.86701043e-09,-4.90716924e-09,-5.94360155e-09,-6.98060989e-09,-8.01767541e-09
1.20000000e+01,8.00000000e-01,1.40000000e+00,1.80000000e+10,1.80000000e-01,8.24954987e+00,-1.87498335e-10,-6.10938668e-10,-1.20930778e-09,-2.01850024e-09,-2.95062231e-09,-3.97475566e-09,-5.03383543e-09,-6.09015290e-09,-7.14699150e-09,-8.20385981e-09
1.20000000e+01,8.00000000e-01,1.40000000e+00,2.83000000e+10,4.00000000e-01,8.24954987e+00,-1.62409956e-10,-5.54439242e-10,-1.11897098e-09,-1.89380136e-09,-2.79151037e-09,-3.78158211e-09,-4.80681120e-09,-5.82836635e-09,-6.85059224e-09,-7.87290411e-09
1.20000000e+01,1.00000000e+00,8.00000000e-01,1.55000000e+11,2.60000000e-01,8.24954987e+00,-7.51019807e-10,-2.49867260e-09,-4.99117810e-09,-8.38624637e-09,-1.23081826e-08,-1.66252543e-08,-2.10971315e-08,-2.55940342e-08,-3.00931962e-08,-3.45928228e-08
1.20000000e+01,1.00000000e+00,8.00000000e-01,2.10000000e+11,3.00000000e-01,8.24954987e+00,-7.34874949e-10,-2.46015110e-09,-4.92791255e-09,-8.29780625e-09,-1.21945053e-08,-1.64864965e-08,-2.09337118e-08,-2.54067415e-08,-2.98822807e-08,-3.43583899e-08
1.20000000e+01,1.00000000e+00,8.00000000e-01,7.00000000e+10,3.40000000e-01,8.24954987e+00,-7.13451693e-10,-2.40940178e-09,-4.84478258e-09,-8.18165630e-09,-1.20452496e-08,-1.63043682e-08,-2.07193141e-08,-2.51612987e-08,-2.96061507e-08,-3.40517126e-08
1.20000000e+01,1.00000000e+00,8.00000000e-01,1.80000000e+10,1.80000000e-01,8.24954987e+00,-7.72180474e-10,-2.55007152e-09,-5.07620116e-09,-8.50541689e-09,-1.24615869e-08,-1.68126913e-08,-2.13180978e-08,-2.58477963e-08,-3.03794316e-08,-3.49113769e-08
1.20000000e+01,1.00000000e+00,8.00000000e-01,2.83000000e+10,4.00000000e-01,8.24954987e+00,-6.65775445e-10,-2.29680360e-09,-4.66040478e-09,-7.92370650e-09,-1.17135079e-08,-1.58995282e-08,-2.02429687e-08,-2.46167601e-08,-2.89943769e-08,-3.33730519e-08
1.20000000e+01,1.00000000e+00,1.00000000e+00,1.55000000e+11,2.60000000e-01,8.24954987e+00,-3.89563902e-10,-1.29085402e-09,-2.57396979e-09,-4.31949905e-09,-6.33482459e-09,-8.55232340e-09,-1.08482161e-08,-1.31511772e-08,-1.54551826e-08,-1.77593922e-08
1.20000000e+01,1.00000000e+00,1.00000000e+00,2.10000000e+11,3.00000000e-01,8.24954987e+00,-3.81273647e-10,-1.27152126e-09,-2.54257241e-09,-4.27587998e-09,-6.27896455e-09,-8.48430058e-09,-1.07681690e-08,-1.30592503e-08,-1.53514607e-08,-1.76439130e-08
1.20000000e+01,1.00000000e+00,1.00000000e+00,7.00000000e+10,3.40000000e-01,8.24954987e+00,-3.70387847e-10,-1.24623181e-09,-2.50155011e-09,-4.21887534e-09,-6.20595097e-09,-8.39540034e-09,-1.06635997e-08,-1.29393567e-08,-1.52163674e-08,-1.74936705e-08
1.20000000e+01,1.00000000e+00,1.00000000e+00,1.80000000e+10,1.80000000e-01,8.24954987e+00,-4.00516692e-10,-1.31672115e-09,-2.61619274e-09,-4.37824667e-09,-6.41012523e-09,-8.64408014e-09,-1.09562972e-08,-1.32756836e-08,-1.55960108e-08,-1.79164843e-08
1.20000000e+01,1.00000000e+00,1.00000000e+00,2.83000000e+10,4.00000000e-01,8.24954987e+00,-3.46695296e-10,-1.19108968e-09,-2.41195199e-09,-4.09407162e-09,-6.04587627e-09,-8.20043125e-09,-1.04343723e-08,-1.26770376e-08,-1.49213086e-08,-1.71659948e-08
1.20000000e+01,1.00000000e+00,1.20000000e+00,1.55000000e+11,2.60000000e-01,8.24954987e+00,-2.28560742e-10,-7.54033114e-10,-1.50070959e-09,-2.51512265e-09,-3.68568547e-09,-4.97319474e-09,-6.30565739e-09,-7.63815729e-09,-8.97135083e-09,-1.03046540e-08
1.20000000e+01,1.00000000e+00,1.20000000e+00,2.10000000e+11,3.00000000e-01,8.24954987e+00,-2.23709780e-10,-7.42922328e-10,-1.48282191e-09,-2.49038490e-09,-3.65408961e-09,-4.93479143e-09,-6.26049289e-09,-7.58616071e-09,-8.91255499e-09,-1.02390771e-08
1.20000000e+01,1.00000000e+00,1.20000000e+00,7.00000000e+10,3.40000000e-01,8.24954987e+00,-2.17393923e-10,-7.28467003e-10,-1.45954571e-09,-2.45816105e-09,-3.61290719e-09,-4.88473062e-09,-6.20164275e-09,-7.51855959e-09,-8.83625400e-09,-1.01541007e-08
1.20000000e+01,1.00000000e+00,1.20000000e+00,1.80000000e+10,1.80000000e-01,8.24954987e+00,-2.35018930e-10,-7.68930639e-10,-1.52475676e-09,-2.54838501e-09,-3.72817440e-09,-5.02484963e-09,-6.36646152e-09,-7.70847296e-09,-9.05113895e-09,-1.03938866e-08
1.20000000e+01,1.00000000e+00,1.20000000e+00,2.83000000e+10,4.00000000e-01,8.24954987e+00,-2.03876939e-10,-6.97357496e-10,-1.40928230e-09,-2.38833333e-09,-3.52348837e-09,-4.77597111e-09,-6.07384365e-09,-7.37212861e-09,-8.67134404e-09,-9.97076910e-09
1.20000000e+01,1.00000000e+00,1.40000000e+00,1.55000000e+11,2.60000000e-01,8.24954987e+00,-1.46125332e-10,-4.79731577e-10,-9.52799893e-10,-1.59454829e-09,-2.33463902e-09,-3.14835251e-09,-3.99014880e-09,-4.82891245e-09,-5.66825445e-09,-6.50766374e-09
1.20000000e+01,1.00000000e+00,1.40000000e+00,2.10000000e+11,3.00000000e-01,8.24954987e+00,-1.43022670e-10,-4.72739682e-10,-9.41632725e-10,-1.57916705e-09,-2.31503932e-09,-3.12457072e-09,-3.96219435e-09,-4.79663053e-09,-5.63165929e-09,-6.46676535e-09
1.20000000e+01,1.00000000e+00,1.40000000e+00,7.00000000e+10,3.40000000e-01,8.24954987e+00,-1.39008139e-10,-4.63674510e-10,-9.27132589e-10,-1.55915804e-09,-2.28951540e-09,-3.09358927e-09,-3.92579086e-09,-4.75471817e-09,-5.58426049e-09,-6.41389342e-09
1.20000000e+01,1.00000000e+00,1.40000000e+00,1.80000000e+10,1.80000000e-01,8.24954987e+00,-1.50281673e-10,-4.89110728e-10,-9.67779350e-10,-1.61515417e-09,-2.36087692e-09,-3.18018024e-09,-4.02759146e-09,-4.87241919e-09,-5.71780818e-09,-6.56324906e-09
1.20000000e+01,1.00000000e+00,1.40000000e+00,2.83000000e+10,4.00000000e-01,8.24954987e+00,-1.30515823e-10,-4.44336027e-10,-8.96052540e-10,-1.51607741e-09,-2.23441879e-09,-3.02665725e-09,-3.84717784e-09,-4.66450664e-09,-5.48252235e-09,-6.30066088e-09
1.20000000e+01,1.20000000e+00,8.00000000e-01,1.55000000e+11,2.60000000e-01,8.24954987e+00,-6.26054565e-10,-2.07974895e-09,-4.15276094e-09,-6.97741252e-09,-1.02410365e-08,-1.38341121e-08,-1.75566164e-08,-2.13004774e-08,-2.50464979e-08,-2.87931865e-08
1.20000000e+01,1.20000000e+00,8.00000000e-01,2.10000000e+11,3.00000000e-01,8.24954987e+00,-6.12335365e-10,-2.04642152e-09,-4.09752361e-09,-6.89974930e-09,-1.01408633e-08,-1.37116077e-08,-1.74122488e-08,-2.11351292e-08,-2.48604594e-08,-2.85866086e-08
1.20000000e+01,1.20000000e+00,8.00000000e-01,7.00000000e+10,3.40000000e-01,8.24954987e+00,-5.94173677e-10,-2.00277923e-09,-4.02549410e-09,-6.79860081e-09,-1.00104835e-08,-1.35522475e-08,-1.72245479e-08,-2.09203740e-08,-2.46190495e-08,-2.83187376e-08
1.20000000e+01,1.20000000e+00,8.00000000e-01,1.80000000e+10,1.80000000e-01,8.24954987e+00,-6.44035997e-10,-2.12451202e-09,-4.22769680e-09,-7.08320158e-09,-1.03777948e-08,-1.40015959e-08,-1.77542049e-08,-2.15271947e-08,-2.53019496e-08,-2.90771425e-08
1.20000000e+01,1.20000000e+00,8.00000000e-01,2.83000000e+10,4.00000000e-01,8.24954987e+00,-5.53969006e-10,-1.90686957e-09,-3.86753794e-09,-6.57665358e-09,-9.72425740e-09,-1.32024409e-08,-1.68127533e-08,-2.04498857e-08,-2.40908904e-08,-2.77333836e-08
1.20000000e+01,1.20000000e+00,1.00000000e+00,1.55000000e+11,2.60000000e-01,8.24954987e+00,-3.25083190e-10,-1.07530855e-09,-2.14315859e-09,-3.59626049e-09,-5.27416963e-09,-7.12060846e-09,-9.03257146e-09,-1.09504856e-08,-1.28694081e-08,-1.47886183e-08
1.20000000e+01,1.20000000e+00,1.00000000e+00,2.10000000e+11,3.00000000e-01,8.24954987e+00,-3.18138059e-10,-1.05884966e-09,-2.11622622e-09,-3.55869093e-09,-5.22593933e-09,-7.06179728e-09,-8.96333132e-09,-1.08710253e-08,-1.27798215e-08,-1.46889576e-08
1.20000000e+01,1.20000000e+00,1.00000000e+00,7.00000000e+10,3.40000000e-01,8.24954987e+00,-3.09031968e-10,-1.03743379e-09,-2.08128443e-09,-3.50997451e-09,-5.16341724e-09,-6.98558783e-09,-8.87365586e-09,-1.07682703e-08,-1.26641173e-08,-1.45603707e-08
1.20000000e+01,1.20000000e+00,1.00000000e+00,1.80000000e+10,1.80000000e-01,8.24954987e+00,-3.34240373e-10,-1.09744540e-09,-2.17968102e-09,-3.64736439e-09,-5.33988935e-09,-7.20083930e-09,-9.12713356e-09,-1.10593135e-08,-1.29923777e-08,-1.49256465e-08
1.20000000e+01,1.20000000e+00,1.00000000e+00,2.83000000e+10,4.00000000e-01,8.24954987e+00,-2.89301957e-10,-9.91148743e-10,-2.00578477e-09,-3.40454159e-09,-5.02797611e-09,-6.82049194e-09,-8.67949391e-09,-1.05462035e-08,-1.24144942e-08,-1.42833496e-08
1.20000000e+01,1.20000000e+00,1.20000000e+00,1.55000000e+11,2.60000000e-01,8.24954987e+00,-1.90837130e-10,-6.28412335e-10,-1.25003839e-09,-2.09477164e-09,-3.06962281e-09,-4.14194729e-09,-5.25187742e-09,-6.36173744e-09,-7.47228865e-09,-8.58299654e-09
1.20000000e+01,1.20000000e+00,1.20000000e+00,2.10000000e+11,3.00000000e-01,8.24954987e+00,-1.86806466e-10,-6.19041617e-10,-1.23485033e-09,-2.07369689e-09,-3.04265264e-09,-4.10913115e-09,-5.21326786e-09,-6.31732082e-09,-7.42209997e-09,-8.52706084e-09
1.20000000e+01,1.20000000e+00,1.20000000e+00,7.00000000e+10,3.40000000e-01,8.24954987e+00,-1.81564905e-10,-6.06910626e-10,-1.21521930e-09,-2.04645011e-09,-3.00777906e-09,-4.06670585e-09,-5.16337753e-09,-6.26004940e-09,-7.35749713e-09,-8.45515657e-09
1.20000000e+01,1.20000000e+00,1.20000000e+00,1.80000000e+10,1.80000000e-01,8.24954987e+00,-1.96187582e-10,-6.41032011e-10,-1.27061419e-09,-2.12337322e-09,-3.10626308e-09,-4.18656484e-09,-5.30442626e-09,-6.42244265e-09,-7.54110267e-09,-8.65987992e-09
1.20000000e+01,1.20000000e+00,1.20000000e+00,2.83000000e+10,4.00000000e-01,8.24954987e+00,-1.70396210e-10,-5.81026282e-10,-1.17327283e-09,-1.98807443e-09,-2.93294958e-09,-3.97565122e-09,-5.05636102e-09,-6.13750255e-09,-7.21956116e-09,-8.30190316e-09
1.20000000e+01,1.20000000e+00,1.40000000e+00,1.55000000e+11,2.60000000e-01,8.24954987e+00,-1.22045457e-10,-3.99918927e-10,-7.93844279e-10,-1.32835027e-09,-1.94480725e-09,-2.62262419e-09,-3.32397640e-09,-4.02262105e-09,-4.72185993e-09,-5.42119771e-09
1.20000000e+01,1.20000000e+00,1.40000000e+00,2.10000000e+11,3.00000000e-01,8.24954987e+00,-1.19478933e-10,-3.94054371e-10,-7.84419554e-10,-1.31533071e-09,-1.92818919e-09,-2.60244212e-09,-3.30024485e-09,-3.99523775e-09,-4.69083905e-09,-5.38655298e-09
1.20000000e+01,1.20000000e+00,1.40000000e+00,7.00000000e+10,3.40000000e-01,8.24954987e+00,-1.16161732e-10,-3.86486806e-10,-7.72261339e-10,-1.29851721e-09,-1.90671556e-09,-2.57636202e-09,-3.26959193e-09,-3.95997070e-09,-4.65097795e-09,-5.34211475e-09
1.20000000e+01,1.20000000e+00,1.40000000e+00,1.80000000e+10,1.80000000e-01,8.24954987e+00,-1.25472048e-10,-4.07815927e-10,-8.06577938e-10,-1.34594695e-09,-1.96727293e-09,-2.64991618e-09,-3.35609865e-09,-4.05990375e-09,-4.76428154e-09,-5.46873569e-09
1.20000000e+01,1.20000000e+00,1.40000000e+00,2.83000000e+10,4.00000000e-01,8.24954987e+00,-1.09175700e-10,-3.70479119e-10,-7.46472281e-10,-1.26272192e-09,-1.86090401e-09,-2.52069896e-09,-3.20420423e-09,-3.88498378e-09,-4.56645235e-09,-5.24808952e-09
1.20000000e+01,1.40000000e+00,8.00000000e-01,1.55000000e+11,2.60000000e-01,8.24954987e+00,-5.36710505e-10,-1.77995631e-09,-3.55248865e-09,-5.96848374e-09,-8.76061438e-09,-1.18353501e-08,-1.50215087e-08,-1.82265911e-08,-2.14338529e-08,-2.46420413e-08
1.20000000e+01,1.40000000e+00,8.00000000e-01,2.10000000e+11,3.00000000e-01,8.24954987e+00,-5.24680399e-10,-1.75009496e-09,-3.50241430e-09,-5.89750912e-09,-8.66861979e-09,-1.17225437e-08,-1.48884321e-08,-1.80742430e-08,-2.12625838e-08,-2.44520653e-08
1.20000000e+01,1.40000000e+00,8.00000000e-01,7.00000000e+10,3.40000000e-01,8.24954987e+00,-5.08770197e-10,-1.71117238e-09,-3.43752066e-09,-5.80571308e-09,-8.54976041e-09,-1.15769009e-08,-1.47167178e-08,-1.78778528e-08,-2.10419822e-08,-2.42075266e-08
1.20000000e+01,1.40000000e+00,8.00000000e-01,1.80000000e+10,1.80000000e-01,8.24954987e+00,-5.52452663e-10,-1.82026209e-09,-3.62094188e-09,-6.06604693e-09,-8.88745306e-09,-1.19911666e-08,-1.52055410e-08,-1.84376168e-08,-2.16713833e-08,-2.49057468e-08
1.20000000e+01,1.40000000e+00,8.00000000e-01,2.83000000e+10,4.00000000e-01,8.24954987e+00,-4.73657274e-10,-1.62626247e-09,-3.29651148e-09,-5.60627045e-09,-8.29147603e-09,-1.12604968e-08,-1.43438772e-08,-1.74519926e-08,-2.05642584e-08,-2.36785880e-08
1.20000000e+01,1.40000000e+00,1.00000000e+00,1.55000000e+11,2.60000000e-01,8.24954987e+00,-2.79019696e-10,-9.21122292e-10,-1.83484016e-09,-3.07856702e-09,-4.51495663e-09,-6.09588656e-09,-7.73318993e-09,-9.37574639e-09,-1.10193103e-08,-1.26632633e-08
1.20000000e+01,1.40000000e+00,1.00000000e+00,2.10000000e+11,3.00000000e-01,8.24954987e+00,-2.73019209e-10,-9.06613240e-10,-1.81085876e-09,-3.04491199e-09,-4.47159782e-09,-6.04291081e-09,-7.67077315e-09,-9.30416135e-09,-1.09386649e-08,-1.25736301e-08
1.20000000e+01,1.40000000e+00,1.00000000e+00,7.00000000e+10,3.40000000e-01,8.24954987e+00,-2.65150839e-10,-8.87808638e-10,-1.77992277e-09,-3.00155807e-09,-4.41578604e-09,-5.97476401e-09,-7.59052992e-09,-9.21226174e-09,-1.08352550e-08,-1.24588002e-08
1.20000000e+01,1.40000000e+00,1.00000000e+00,1.80000000e+10,1.80000000e-01,8.24954987e+00,-2.86898147e-10,-9.40705415e-10,-1.86758319e-09,-3.12473644e-09,-4.57459680e-09,-6.16887668e-09,-7.81929450e-09,-9.47475548e-09,-1.11310688e-08,-1.27876563e-08
1.20000000e+01,1.40000000e+00,1.00000000e+00,2.83000000e+10,4.00000000e-01,8.24954987e+00,-2.48139275e-10,-8.47438221e-10,-1.71365630e-09,-2.90861801e-09,-4.29607654e-09,-5.82863055e-09,-7.41856434e-09,-9.01566853e-09,-1.06144070e-08,-1.22139028e-08
1.20000000e+01,1.40000000e+00,1.20000000e+00,1.55000000e+11,2.60000000e-01,8.24954987e+00,-1.63904826e-10,-5.38581653e-10,-1.07069598e-09,-1.79398258e-09,-2.62878960e-09,-3.54718790e-09,-4.49795220e-09,-5.44864477e-09,-6.40002730e-09,-7.35162065e-09
1.20000000e+01,1.40000000e+00,1.20000000e+00,2.10000000e+11,3.00000000e-01,8.24954987e+00,-1.60453877e-10,-5.30404471e-10,-1.05732076e-09,-1.77533058e-09,-2.60485034e-09,-3.51801185e-09,-4.46360284e-09,-5.40915732e-09,-6.35544202e-09,-7.30197058e-09
1.20000000e+01,1.40000000e+00,1.20000000e+00,7.00000000e+10,3.40000000e-01,8.24954987e+00,-1.55963737e-10,-5.19856369e-10,-1.04012707e-09,-1.75136886e-09,-2.57410787e-09,-3.48056188e-09,-4.41953758e-09,-5.35860360e-09,-6.29845307e-09,-7.23858617e-09
1.20000000e+01,1.40000000e+00,1.20000000e+00,1.80000000e+10,1.80000000e-01,8.24954987e+00,-1.68460614e-10,-5.49622988e-10,-1.08892860e-09,-1.81949986e-09,-2.66160726e-09,-3.58723899e-09,-4.54516135e-09,-5.50312513e-09,-6.46171948e-09,-7.42047090e-09
1.20000000e+01,1.40000000e+00,1.20000000e+00,2.83000000e+10,4.00000000e-01,8.24954987e+00,-1.46415311e-10,-4.97494989e-10,-1.00370157e-09,-1.70051373e-09,-2.50879516e-09,-3.40100576e-09,-4.32598950e-09,-5.25153564e-09,-6.17800689e-09,-7.10485182e-09
1.20000000e+01,1.40000000e+00,1.40000000e+00,1.55000000e+11,2.60000000e-01,8.24954987e+00,-1.04860320e-10,-3.42857584e-10,-6.80142262e-10,-1.13790629e-09,-1.66591121e-09,-2.24653540e-09,-2.84744160e-09,-3.44593634e-09,-4.04502685e-09,-4.64425121e-09
1.20000000e+01,1.40000000e+00,1.40000000e+00,2.10000000e+11,3.00000000e-01,8.24954987e+00,-1.02674281e-10,-3.37771703e-10,-6.71899032e-10,-1.12646804e-09,-1.65127408e-09,-2.22873374e-09,-2.82649590e-09,-3.42178776e-09,-4.01769119e-09,-4.61374627e-09
1.20000000e+01,1.40000000e+00,1.40000000e+00,7.00000000e+10,3.40000000e-01,8.24954987e+00,-9.98468879e-11,-3.31230832e-10,-6.61320813e-10,-1.11178778e-09,-1.63248705e-09,-2.20589122e-09,-2.79963362e-09,-3.39090356e-09,-3.98280486e-09,-4.57488003e-09
1.20000000e+01,1.40000000e+00,1.40000000e+00,1.80000000e+10,1.80000000e-01,8.24954987e+00,-1.07761088e-10,-3.49719979e-10,-6.91344203e-10,-1.15348434e-09,-1.68587208e-09,-2.27083455e-09,-2.87606342e-09,-3.47911673e-09,-4.08273928e-09,-4.68646499e-09
1.20000000e+01,1.40000000e+00,1.40000000e+00,2.83000000e+10,4.00000000e-01,8.24954987e+00,-9.39046542e-11,-3.17482826e-10,-6.39072523e-10,-1.08082569e-09,-1.59280256e-09,-2.15763637e-09,-2.74292335e-09,-3.32590718e-09,-3.90957833e-09,-4.49347137e-09
1.40000000e+01,8.00000000e-01,8.00000000e-01,1.55000000e+11,2.60000000e-01,9.62447484e+00,-1.47955698e-09,-4.94187214e-09,-9.88506466e-09,-1.66198397e-08,-2.44005656e-08,-3.29657538e-08,-4.18396767e-08,-5.07728671e-08,-5.97107473e-08,-6.86490367e-08
1.40000000e+01,8.00000000e-01,8.00000000e-01,2.10000000e+11,3.00000000e-01,9.62447484e+00,-1.44849642e-09,-4.86775899e-09,-9.76330448e-09,-1.64496508e-08,-2.41818650e-08,-3.26987872e-08,-4.15251920e-08,-5.04123859e-08,-5.93046883e-08,-6.81975223e-08
1.40000000e+01,8.00000000e-01,8.00000000e-01,7.00000000e+10,3.40000000e-01,9.62447484e+00,-1.40667344e-09,-4.76834605e-09,-9.60015570e-09,-1.62215745e-08,-2.38887423e-08,-3.23409943e-08,-4.11038640e-08,-4.99299035e-08,-5.87616774e-08,-6.75941507e-08
1.40000000e+01,8.00000000e-01,8.00000000e-01,1.80000000e+10,1.80000000e-01,9.62447484e+00,-1.51984403e-09,-5.03908385e-09,-1.00454463e-08,-1.68442912e-08,-2.46891971e-08,-3.33182706e-08,-4.22552579e-08,-5.12500926e-08,-6.02491319e-08,-6.92484221e-08
1.40000000e+01,8.00000000e-01,8.00000000e-01,2.83000000e+10,4.00000000e-01,9.62447484e+00,-1.31085021e-09,-4.54049793e-09,-9.22578058e-09,-1.56972446e-08,-2.32141259e-08,-3.15172382e-08,-4.01341256e-08,-4.88207358e-08,-5.75148097e-08,-6.62100490e-08
1.40000000e+01,8.00000000e-01,1.00000000e+00,1.55000000e+11,2.60000000e-01,9.62447484e+00,-7.64882048e-10,-2.54695763e-09,-5.08774197e-09,-8.54603834e-09,-1.25398920e-08,-1.69352410e-08,-2.14870406e-08,-2.60612595e-08,-3.06373821e-08,-3.52136773e-08
1.40000000e+01,8.00000000e-01,1.00000000e+00,2.10000000e+11,3.00000000e-01,9.62447484e+00,-7.48669688e-10,-2.50910844e-09,-5.02617858e-09,-8.46041759e-09,-1.24301839e-08,-1.68015709e-08,-2.13296888e-08,-2.58806283e-08,-3.04336290e-08,-3.49868436e-08
1.40000000e+01,8.00000000e-01,1.00000000e+00,7.00000000e+10,3.40000000e-01,9.62447484e+00,-7.27068796e-10,-2.45872198e-09,-4.94421244e-09,-8.34633790e-09,-1.22839461e-08,-1.66233717e-08,-2.11199890e-08,-2.56402299e-08,-3.01627760e-08,-3.46855984e-08
1.40000000e+01,8.00000000e-01,1.00000000e+00,1.80000000e+10,1.80000000e-01,9.62447484e+00,-7.86082682e-10,-2.59679565e-09,-5.16900839e-09,-8.65910977e-09,-1.26848097e-08,-1.71118566e-08,-2.16951092e-08,-2.63007374e-08,-3.09081033e-08,-3.55155834e-08
1.40000000e+01,8.00000000e-01,1.00000000e+00,2.83000000e+10,4.00000000e-01,9.62447484e+00,-6.78684137e-10,-2.34530390e-09,-4.75913458e-09,-8.08803904e-09,-1.19522997e-08,-1.62189933e-08,-2.06442570e-08,-2.50956956e-08,-2.95501508e-08,-3.40050548e-08
1.40000000e+01,8.00000000e-01,1.20000000e+00,1.55000000e+11,2.60000000e-01,9.62447484e+00,-4.47179174e-10,-1.48409792e-09,-2.96037984e-09,-4.96775466e-09,-7.28506891e-09,-9.83467531e-09,-1.24739384e-08,-1.51207150e-08,-1.77684568e-08,-2.04162838e-08
1.40000000e+01,8.00000000e-01,1.20000000e+00,2.10000000e+11,3.00000000e-01,9.62447484e+00,-4.37612873e-10,-1.46212889e-09,-2.92491936e-09,-4.91862182e-09,-7.22224802e-09,-9.75824580e-09,-1.23840154e-08,-1.50173063e-08,-1.76516313e-08,-2.02860626e-08
1.40000000e+01,8.00000000e-01,1.20000000e+00,7.00000000e+10,3.40000000e-01,9.62447484e+00,-4.24982181e-10,-1.43306899e-09,-2.87794989e-09,-4.85345262e-09,-7.13885575e-09,-9.65675619e-09,-1.22646442e-08,-1.48802798e-08,-1.74970631e-08,-2.01139798e-08
1.40000000e+01,8.00000000e-01,1.20000000e+00,1.80000000e+10,1.80000000e-01,9.62447484e+00,-4.59792413e-10,-1.51313364e-09,-3.00727085e-09,-5.03268757e-09,-7.36806362e-09,-9.93563904e-09,-1.25928176e-08,-1.52579158e-08,-1.79239159e-08,-2.05899759e-08
1.40000000e+01,8.00000000e-01,1.20000000e+00,2.83000000e+10,4.00000000e-01,9.62447484e+00,-3.97200857e-10,-1.36859515e-09,-2.77323510e-09,-4.70762071e-09,-6.95184037e-09,-9.42894988e-09,-1.19967622e-08,-1.45733840e-08,-1.71514996e-08,-1.97298302e-08
1.40000000e+01,8.00000000e-01,1.40000000e+00,1.55000000e+11,2.60000000e-01,9.62447484e+00,-2.84792521e-10,-9.41673321e-10,-1.87544931e-09,-3.14375449e-09,-4.60724358e-09,-6.21699246e-09,-7.88264539e-09,-9.54898924e-09,-1.12159292e-08,-1.28829152e-08
1.40000000e+01,8.00000000e-01,1.40000000e+00,2.10000000e+11,3.00000000e-01,9.62447484e+00,-2.78654100e-10,-9.27771341e-10,-1.85315783e-09,-3.11296774e-09,-4.56795176e-09,-6.16925020e-09,-7.82649708e-09,-9.48428252e-09,-1.11426978e-08,-1.28011690e-08
1.40000000e+01,8.00000000e-01,1.40000000e+00,7.00000000e+10,3.40000000e-01,9.62447484e+00,-2.70606962e-10,-9.09468675e-10,-1.82373620e-09,-3.07225070e-09,-4.51592447e-09,-6.10599874e-09,-7.75213060e-09,-9.39878080e-09,-1.10461183e-08,-1.26935280e-08
1.40000000e+01,8.00000000e-01,1.40000000e+00,1.80000000e+10,1.80000000e-01,9.62447484e+00,-2.92943576e-10,-9.60093747e-10,-1.90493809e-09,-3.18441173e-09,-4.65908206e-09,-6.27994800e-09,-7.95674045e-09,-9.63478681e-09,-1.13134056e-08,-1.29920563e-08
1.40000000e+01,8.00000000e-01,1.40000000e+00,2.83000000e+10,4.00000000e-01,9.62447484e+00,-2.53145402e-10,-8.69289281e-10,-1.75873951e-09,-2.98188463e-09,-4.40014348e-09,-5.96507601e-09,-7.58647426e-09,-9.20879645e-09,-1.08319927e-08,-1.24553052e-08
